epoch,acc,loss,mse,val_acc,val_loss,val_mse
343,0.91,0.25001008808612823,0.07134802,0.83,0.3801732659339905,0.11681355
344,0.9125,0.2461548149585724,0.070656255,0.83,0.3810340166091919,0.117105685
345,0.9,0.2516918517649174,0.07232277,0.83,0.3810567855834961,0.11703072
346,0.9075,0.25851789116859436,0.07448687,0.83,0.3811529874801636,0.117038116
347,0.9,0.2603348270058632,0.07447275,0.83,0.3815469443798065,0.11698471
348,0.895,0.26796091347932816,0.078422435,0.83,0.38096582889556885,0.117364995
349,0.905,0.25930970534682274,0.07507671,0.83,0.38092872500419617,0.11730105
350,0.90125,0.2510128729045391,0.072016366,0.83,0.3813565969467163,0.11745852
351,0.9025,0.2531251832842827,0.07288868,0.83,0.3808914124965668,0.11712208
352,0.9025,0.24913523346185684,0.07146966,0.83,0.38108840584754944,0.11700146
353,0.90125,0.25324326008558273,0.07205487,0.83,0.3806350827217102,0.11686123
354,0.89875,0.2464093714952469,0.070465565,0.83,0.38071614503860474,0.11667698
355,0.90625,0.24784405156970024,0.07121378,0.83,0.3807535469532013,0.11673416
356,0.9025,0.25346576049923897,0.07418097,0.83,0.3800850212574005,0.11653766
357,0.89625,0.25541122257709503,0.07389651,0.83,0.38007432222366333,0.11664107
358,0.90375,0.26094117760658264,0.07499156,0.83,0.3808444142341614,0.116804056
359,0.9025,0.2534749358892441,0.072742656,0.83,0.3807251751422882,0.117074735
360,0.90875,0.24813758209347725,0.07155312,0.83,0.38136282563209534,0.11713439
361,0.8975,0.25212541967630386,0.0733744,0.835,0.38158702850341797,0.11714092
362,0.9,0.2569500133395195,0.07498275,0.83,0.38127467036247253,0.117184736
363,0.90625,0.2470656931400299,0.07084541,0.83,0.38096722960472107,0.11688079
364,0.9025,0.2520540729165077,0.07286172,0.83,0.38157883286476135,0.116802245
365,0.90375,0.24528352543711662,0.07040905,0.83,0.38161757588386536,0.11679866
366,0.905,0.2430887445807457,0.06959738,0.83,0.38131213188171387,0.11661997
367,0.905,0.2457779012620449,0.07097728,0.83,0.38068675994873047,0.11647874
368,0.91375,0.2406347617506981,0.06841357,0.83,0.38073956966400146,0.11629557
369,0.9075,0.24511147662997246,0.07056003,0.83,0.3804524540901184,0.11636594
370,0.90125,0.24759823083877563,0.07122654,0.83,0.3816164433956146,0.116464265
371,0.90125,0.2542397491633892,0.07379124,0.83,0.381127268075943,0.11651067
372,0.9075,0.24378793686628342,0.06980762,0.83,0.3808753192424774,0.11626187
373,0.905,0.24036460369825363,0.06885088,0.83,0.3803570866584778,0.11625602
374,0.9025,0.24711396172642708,0.070924714,0.83,0.3800245225429535,0.11629121
375,0.90125,0.24562129378318787,0.06998816,0.83,0.3815128207206726,0.11671013
376,0.90875,0.2512206807732582,0.071831554,0.835,0.38156601786613464,0.116759844
377,0.90875,0.23938296735286713,0.06818971,0.835,0.38150501251220703,0.11669623
378,0.91375,0.24657275527715683,0.06981806,0.83,0.3804943561553955,0.1165337
379,0.9025,0.24947024881839752,0.07261894,0.83,0.37992051243782043,0.11627252
380,0.9075,0.2414456233382225,0.06913181,0.83,0.3806147873401642,0.11652214
381,0.9,0.24411748722195625,0.0702976,0.83,0.38044482469558716,0.11668318
382,0.9,0.24801186099648476,0.07170986,0.83,0.38090404868125916,0.11683514
383,0.905,0.24462879076600075,0.070540406,0.83,0.38124075531959534,0.116870835
384,0.9075,0.24766073003411293,0.0708236,0.83,0.38076847791671753,0.11674292
385,0.90125,0.2463521659374237,0.07039912,0.83,0.3817359209060669,0.11676093
386,0.90625,0.24590611085295677,0.07042226,0.83,0.3814854323863983,0.11669371
387,0.90625,0.24429794773459435,0.07050922,0.835,0.3819296956062317,0.11677241
388,0.905,0.2431243732571602,0.07017213,0.835,0.382375031709671,0.11708284
389,0.90875,0.23911849409341812,0.06850332,0.835,0.3821239471435547,0.11669393
390,0.91125,0.24293475225567818,0.06922456,0.83,0.3816119134426117,0.11686947
391,0.90875,0.24770884588360786,0.071932785,0.83,0.38184264302253723,0.116937816
392,0.905,0.2431551329791546,0.070087545,0.835,0.38222724199295044,0.11697779
393,0.9125,0.23712538555264473,0.06775563,0.83,0.38180801272392273,0.1165868
394,0.90625,0.24064137786626816,0.069410585,0.835,0.3815481662750244,0.1166879
395,0.915,0.24220649152994156,0.06859348,0.835,0.3823966085910797,0.11660803
396,0.91,0.2357163280248642,0.067377165,0.835,0.38344570994377136,0.11681401
397,0.8975,0.2485666647553444,0.072624795,0.83,0.3816797137260437,0.11643229
398,0.9,0.24447984993457794,0.07167663,0.835,0.38227349519729614,0.11658848
399,0.89875,0.24673740193247795,0.07155356,0.83,0.3807181417942047,0.11649253
400,0.90625,0.23605501651763916,0.06776635,0.835,0.38134196400642395,0.1165157
401,0.9075,0.24072778597474098,0.06850163,0.835,0.38219401240348816,0.11682527
402,0.905,0.23839819058775902,0.06931924,0.83,0.38125789165496826,0.11686996
403,0.90375,0.24024343118071556,0.06948555,0.83,0.38059884309768677,0.116404474
404,0.9075,0.23874179273843765,0.06858644,0.83,0.3809283375740051,0.11660378
405,0.89875,0.2394709698855877,0.06954435,0.83,0.38081222772598267,0.116555154
406,0.90625,0.23898648470640182,0.06873991,0.835,0.38175612688064575,0.11646641
407,0.8975,0.24250012263655663,0.070595495,0.835,0.38210365176200867,0.11679591
408,0.9125,0.2470591589808464,0.07100664,0.835,0.382218599319458,0.116905235
409,0.90875,0.23417264595627785,0.06701266,0.835,0.38244524598121643,0.11682081
410,0.9075,0.24414126574993134,0.07060938,0.825,0.38097816705703735,0.11655712
411,0.905,0.24812617897987366,0.0722428,0.825,0.38167789578437805,0.11661073
412,0.90125,0.2415844313800335,0.070373476,0.825,0.38209637999534607,0.11684557
413,0.90875,0.23727351799607277,0.06814299,0.825,0.3826935887336731,0.11697143
414,0.915,0.23759717121720314,0.06780236,0.83,0.3840777575969696,0.11731653
415,0.90125,0.25356410816311836,0.07450716,0.82,0.38410964608192444,0.11792211
416,0.915,0.23694118112325668,0.06781359,0.83,0.383736789226532,0.117575094
417,0.9,0.25131669268012047,0.07289903,0.835,0.38458582758903503,0.117434986
418,0.905,0.24694332480430603,0.071783476,0.83,0.3827100396156311,0.11651056
419,0.9025,0.2458578422665596,0.07094379,0.835,0.38446205854415894,0.11670787
420,0.91,0.24124137684702873,0.06831991,0.83,0.3844471275806427,0.11694754
421,0.9125,0.23370195552706718,0.066790804,0.83,0.3848126232624054,0.11689646
422,0.91125,0.23828142136335373,0.06797245,0.83,0.38480666279792786,0.11698761
423,0.9025,0.23952894657850266,0.06928107,0.83,0.3854754567146301,0.117341384
424,0.91625,0.23243648186326027,0.066715695,0.83,0.3844761252403259,0.117250815
425,0.9075,0.2409897744655609,0.06966128,0.825,0.38345077633857727,0.11699645
426,0.905,0.24213022738695145,0.07001032,0.83,0.38405293226242065,0.117293365
427,0.90875,0.23951031640172005,0.069059685,0.82,0.3829439878463745,0.11759152
428,0.905,0.2403743788599968,0.06958911,0.825,0.3829417824745178,0.117469765
429,0.91125,0.23392683640122414,0.06706537,0.825,0.3829972743988037,0.117170334
430,0.91125,0.23766888678073883,0.068773024,0.835,0.3839186429977417,0.11726816
431,0.91625,0.23383967950940132,0.06683805,0.835,0.38382425904273987,0.11691185
432,0.90875,0.23121218755841255,0.066802785,0.835,0.3830759525299072,0.11661271
433,0.9075,0.23311340436339378,0.06708529,0.835,0.3842397928237915,0.11686468
434,0.91625,0.22774852439761162,0.06568081,0.83,0.383565753698349,0.11670784
435,0.91125,0.2432890497148037,0.07010146,0.83,0.38277187943458557,0.11668988
436,0.91,0.235056072473526,0.0679122,0.83,0.38348427414894104,0.11672976
437,0.91625,0.23470953479409218,0.06735827,0.83,0.3833480775356293,0.11708123
438,0.90125,0.24278682842850685,0.071582735,0.83,0.38311097025871277,0.11699179
439,0.9075,0.23587989807128906,0.068244606,0.83,0.3822135031223297,0.116654284
440,0.91375,0.23121197894215584,0.06576045,0.835,0.38551339507102966,0.117278814
441,0.90875,0.23387601599097252,0.0674508,0.835,0.3871496915817261,0.117677644
442,0.90875,0.23258888348937035,0.06687597,0.835,0.3866123855113983,0.11717554
443,0.90375,0.23955653607845306,0.07029935,0.835,0.38581931591033936,0.117565006
444,0.9125,0.2296171486377716,0.0659157,0.835,0.3856218755245209,0.1175717
445,0.90375,0.2392234429717064,0.0695146,0.825,0.38378071784973145,0.11770987
446,0.90625,0.2424154132604599,0.071895786,0.825,0.3836398720741272,0.11733136
447,0.9125,0.2287527397274971,0.065791786,0.825,0.3843797445297241,0.11755343
448,0.91,0.23506217449903488,0.067290924,0.83,0.38383567333221436,0.1171568
449,0.90875,0.23352262005209923,0.06762245,0.825,0.3826957643032074,0.11709966
450,0.905,0.23489228636026382,0.067943186,0.83,0.3841397762298584,0.11718417
451,0.91125,0.231309462338686,0.06619576,0.83,0.3839530944824219,0.117110185
452,0.90875,0.23565184324979782,0.06719072,0.825,0.3847186267375946,0.11741692
453,0.90125,0.23192624002695084,0.067490056,0.835,0.3867526650428772,0.117320165
454,0.90625,0.23164113610982895,0.067012265,0.835,0.3860589861869812,0.11728671
455,0.915,0.2284640334546566,0.0654193,0.83,0.3841736614704132,0.11668993
456,0.91,0.23820360377430916,0.06782238,0.83,0.384275883436203,0.11720777
457,0.91,0.23288987949490547,0.067228824,0.835,0.3855547606945038,0.11760336
458,0.9175,0.2270638830959797,0.064914934,0.835,0.3870137333869934,0.11798894
459,0.9125,0.23272687941789627,0.06675533,0.83,0.3870214819908142,0.11801645
460,0.90625,0.23789820820093155,0.06900797,0.83,0.3874266743659973,0.117710285
461,0.9125,0.22683897241950035,0.06508683,0.835,0.38908445835113525,0.11777721
462,0.9025,0.22872648760676384,0.066841915,0.835,0.38721001148223877,0.117294386
463,0.90125,0.23673182353377342,0.06962563,0.825,0.38554275035858154,0.11766927
464,0.91,0.23026183620095253,0.0667128,0.82,0.3863373100757599,0.117915295
465,0.905,0.22906581684947014,0.06649705,0.83,0.3882562220096588,0.11818453
466,0.91375,0.22686773911118507,0.06491409,0.83,0.38808581233024597,0.11794435
467,0.9125,0.221185814589262,0.06350191,0.83,0.3890242278575897,0.11780456
468,0.91875,0.22785185277462006,0.06516073,0.83,0.3894031047821045,0.11807856
469,0.91875,0.21958309039473534,0.062009238,0.83,0.387217253446579,0.117551945
470,0.90625,0.23126689344644547,0.06681965,0.83,0.38801202178001404,0.11769607
471,0.91625,0.23080915212631226,0.06657518,0.83,0.38718634843826294,0.11750919
472,0.90375,0.2420388013124466,0.07028869,0.825,0.38753560185432434,0.11798013
473,0.91625,0.225643590092659,0.06454706,0.825,0.388802170753479,0.118607186
474,0.9125,0.22828177735209465,0.065777205,0.825,0.3894142508506775,0.11849885
475,0.90875,0.2311258614063263,0.066545345,0.83,0.39067596197128296,0.118244916
476,0.90375,0.23115136474370956,0.06722513,0.825,0.38814789056777954,0.11838113
477,0.91375,0.23833589628338814,0.06847774,0.825,0.3871225416660309,0.11846252
478,0.91375,0.2292671911418438,0.06591442,0.825,0.38841232657432556,0.11830135
479,0.915,0.22443363443017006,0.06392243,0.825,0.38865894079208374,0.11774012
480,0.915,0.21932819485664368,0.06255033,0.825,0.39057618379592896,0.11825773
481,0.91,0.22386285290122032,0.06444736,0.83,0.3914119005203247,0.11814313
482,0.9225,0.2221827320754528,0.062526815,0.83,0.3927595615386963,0.11808241
483,0.90875,0.22259213030338287,0.064575106,0.83,0.3932812213897705,0.11865409
484,0.915,0.22179855406284332,0.063675664,0.825,0.39435431361198425,0.11923563
485,0.9075,0.22915591672062874,0.06651711,0.835,0.3950975835323334,0.11900932
486,0.91875,0.22006994113326073,0.063114025,0.835,0.393874853849411,0.118508406
487,0.91375,0.22588223591446877,0.06494501,0.835,0.3961755633354187,0.1190227
488,0.92,0.22596105188131332,0.06485962,0.835,0.39675772190093994,0.11951538
489,0.9125,0.2271052934229374,0.06571156,0.835,0.396982342004776,0.11952648
490,0.915,0.22185340151190758,0.063840315,0.835,0.39769691228866577,0.1196128
491,0.91625,0.22284280881285667,0.06378995,0.83,0.39603984355926514,0.119207375
492,0.9175,0.2233879379928112,0.064064816,0.83,0.3965372145175934,0.119728915
493,0.92,0.2195194661617279,0.06349307,0.835,0.39454540610313416,0.118660755
494,0.915,0.2222353219985962,0.0640687,0.83,0.3938721716403961,0.118325986
495,0.9175,0.22203781083226204,0.063392274,0.825,0.39475783705711365,0.118882015
496,0.91375,0.21814750134944916,0.062323913,0.83,0.39514485001564026,0.11838042
497,0.915,0.2161305956542492,0.061715417,0.83,0.396396279335022,0.119300164
498,0.91875,0.22470833733677864,0.06437987,0.835,0.39679253101348877,0.11915264
499,0.9125,0.2249499186873436,0.06525442,0.835,0.39661186933517456,0.11891162
500,0.9175,0.23383091017603874,0.06790519,0.835,0.3967381417751312,0.11887932
501,0.9125,0.2250811830163002,0.06454772,0.825,0.39643609523773193,0.11930703
502,0.91625,0.22159787639975548,0.06389324,0.82,0.3967481553554535,0.11920073
503,0.91625,0.22447405010461807,0.0642519,0.825,0.39888709783554077,0.119801134
504,0.91875,0.2193717546761036,0.062083974,0.825,0.4012448489665985,0.120260574
505,0.91875,0.2156599760055542,0.06112673,0.82,0.39959678053855896,0.12002227
506,0.92125,0.22160016745328903,0.06350746,0.84,0.40125352144241333,0.11966735
507,0.9225,0.21782809123396873,0.06249441,0.83,0.40480589866638184,0.1211763
508,0.915,0.22306767478585243,0.064383015,0.84,0.40481436252593994,0.12070736
509,0.91375,0.22658947855234146,0.06594207,0.83,0.39970850944519043,0.11976721
510,0.9175,0.2221197597682476,0.06388893,0.83,0.39819568395614624,0.11971902
511,0.915,0.22786856815218925,0.06640241,0.83,0.396852046251297,0.11867693
512,0.91625,0.22273719310760498,0.06341942,0.83,0.39915767312049866,0.11935241
513,0.9225,0.22185593470931053,0.063098915,0.82,0.39736324548721313,0.11907636
514,0.915,0.21761329099535942,0.0623395,0.83,0.4020249545574188,0.120414354
515,0.91,0.22826139256358147,0.06625733,0.83,0.3998505473136902,0.11939222
516,0.9125,0.22089312225580215,0.06354718,0.83,0.3982508182525635,0.11882758
517,0.9225,0.2161293812096119,0.06223204,0.825,0.3996070921421051,0.11933528
518,0.91125,0.21984265372157097,0.063363604,0.83,0.40097224712371826,0.11969448
519,0.91125,0.22741293534636497,0.06666824,0.83,0.40273579955101013,0.12018024
520,0.91,0.22758782655000687,0.06632134,0.825,0.4027956426143646,0.12028482
521,0.9175,0.21839412674307823,0.06230754,0.82,0.402871698141098,0.12014703
522,0.91375,0.2172285057604313,0.06287305,0.82,0.40171077847480774,0.119616985
523,0.90375,0.2445359043776989,0.07131372,0.82,0.3984178900718689,0.11965477
524,0.9175,0.22097380459308624,0.06334944,0.825,0.4027247130870819,0.121174335
525,0.91625,0.21861400827765465,0.06330303,0.825,0.40421149134635925,0.12083073
526,0.9175,0.2239571176469326,0.06422064,0.825,0.4030590057373047,0.1193691
527,0.92,0.21881192550063133,0.062209416,0.825,0.4037204384803772,0.11939235
528,0.91625,0.21710824966430664,0.062417544,0.82,0.40498271584510803,0.120042704
529,0.91875,0.21508192643523216,0.06182194,0.83,0.40815749764442444,0.12102222
530,0.92,0.21713140979409218,0.06192398,0.83,0.40751808881759644,0.121356905
531,0.915,0.21604330465197563,0.06238261,0.83,0.40642642974853516,0.12103336
532,0.9075,0.22924728319048882,0.06695858,0.825,0.40215957164764404,0.12019766
533,0.91625,0.22987094521522522,0.06654413,0.82,0.4023706316947937,0.11951795
534,0.9125,0.22756794095039368,0.06620882,0.83,0.40262067317962646,0.118569046
535,0.91625,0.22145332023501396,0.06500085,0.83,0.40129148960113525,0.11871078
536,0.92625,0.2159484475851059,0.061566915,0.825,0.40334153175354004,0.11953806
537,0.915,0.2168663702905178,0.061917514,0.84,0.4048277735710144,0.119818754
538,0.91875,0.21426570042967796,0.06174617,0.835,0.40708884596824646,0.120612204
539,0.915,0.211196418851614,0.06038084,0.835,0.41083237528800964,0.121575326
540,0.91375,0.22879504412412643,0.0672531,0.825,0.4100075960159302,0.12224648
541,0.9175,0.21954549103975296,0.06330215,0.83,0.407719224691391,0.12169611
542,0.9175,0.21461736038327217,0.06153356,0.83,0.40852978825569153,0.12130645
543,0.92375,0.2122531197965145,0.06082858,0.84,0.40748393535614014,0.1190236
544,0.91375,0.22232817858457565,0.064362146,0.84,0.4073121249675751,0.11970392
545,0.9175,0.21261654794216156,0.06115345,0.84,0.4071026146411896,0.1199343
546,0.91375,0.217110525816679,0.06314895,0.825,0.40480583906173706,0.12069754
547,0.9075,0.22677578777074814,0.066296995,0.825,0.405339777469635,0.12061362
548,0.91875,0.21747930347919464,0.06295738,0.825,0.40556204319000244,0.1211821
549,0.91625,0.21533995866775513,0.06200441,0.825,0.4028650224208832,0.12004331
550,0.91625,0.22415584698319435,0.064729355,0.825,0.4019186496734619,0.119463354
551,0.915,0.21697183325886726,0.061727356,0.83,0.40538811683654785,0.12099095
552,0.9125,0.21497441828250885,0.061876666,0.825,0.4071466028690338,0.120751925
553,0.92625,0.2144373543560505,0.060538787,0.825,0.40760672092437744,0.12059517
554,0.91,0.2170562669634819,0.0631834,0.825,0.4056389331817627,0.12058384
555,0.92625,0.21360472217202187,0.060869385,0.825,0.40611153841018677,0.120237075
556,0.91,0.2194991074502468,0.0637044,0.83,0.4048186242580414,0.11919665
557,0.92125,0.20925793424248695,0.060253307,0.825,0.40664100646972656,0.120304585
558,0.91625,0.2143642194569111,0.061206497,0.825,0.4063020348548889,0.119776614
559,0.92625,0.2109622210264206,0.060633734,0.84,0.40908679366111755,0.119240046
560,0.9225,0.20748956128954887,0.059512414,0.83,0.4111427366733551,0.12052655
561,0.91875,0.2113739810883999,0.06130711,0.83,0.40857940912246704,0.119733974
562,0.9125,0.21663307398557663,0.06315028,0.83,0.40769362449645996,0.120421216
563,0.915,0.21619271114468575,0.06200395,0.83,0.4091058671474457,0.120832354
564,0.91625,0.21524876356124878,0.0623588,0.83,0.41372916102409363,0.121576674
565,0.92,0.21282710880041122,0.061252557,0.83,0.41224560141563416,0.12174181
566,0.9225,0.21982286497950554,0.063632704,0.835,0.4140807092189789,0.12088847
567,0.915,0.21251818910241127,0.061410885,0.83,0.41212502121925354,0.12134781
568,0.9225,0.21211525052785873,0.062086392,0.825,0.4099235236644745,0.12067565
569,0.91875,0.21450457721948624,0.061524533,0.825,0.4095199704170227,0.120457865
570,0.9225,0.21383712068200111,0.060786787,0.825,0.40862777829170227,0.12078555
571,0.9175,0.21989740803837776,0.063841455,0.825,0.4050447344779968,0.118944645
572,0.91875,0.20442547649145126,0.058269996,0.825,0.4093858599662781,0.120534115
573,0.9275,0.20628930628299713,0.05878322,0.825,0.4097427725791931,0.120545454
574,0.91875,0.20845380425453186,0.059335623,0.83,0.40941113233566284,0.12098823
575,0.91875,0.2089424431324005,0.06007596,0.83,0.4101589620113373,0.12143378
576,0.91625,0.2153940200805664,0.06212348,0.825,0.41086041927337646,0.12081793
577,0.915,0.21357988566160202,0.06254175,0.825,0.40774455666542053,0.11990933
578,0.92,0.2135716862976551,0.06111795,0.825,0.4066033959388733,0.119913414
579,0.91375,0.2169833704829216,0.06310974,0.825,0.4096545875072479,0.12055726
580,0.91125,0.22162874042987823,0.0652025,0.825,0.40970200300216675,0.12037075
581,0.91625,0.21064447984099388,0.060656816,0.83,0.41360342502593994,0.12085751
582,0.9175,0.20952002331614494,0.059937943,0.83,0.41468334197998047,0.120746575
583,0.9175,0.21089288964867592,0.060517587,0.83,0.4134325683116913,0.12038793
584,0.9225,0.2083844505250454,0.059645265,0.83,0.4144541025161743,0.120945595
585,0.91875,0.20638194307684898,0.059189886,0.825,0.41330620646476746,0.121103264
586,0.91625,0.2122214362025261,0.062197093,0.83,0.41310060024261475,0.12065077
587,0.925,0.21385293826460838,0.060958747,0.825,0.4118088185787201,0.12063724
588,0.91875,0.20959404110908508,0.060071874,0.83,0.4087432622909546,0.11898015
589,0.91375,0.22255855798721313,0.06501266,0.825,0.40784287452697754,0.11879806
590,0.92,0.2074083313345909,0.05949514,0.825,0.414061039686203,0.12167556
591,0.92125,0.2040976881980896,0.05905763,0.825,0.4107978045940399,0.12124281
592,0.91,0.22430456057190895,0.06598268,0.825,0.41791579127311707,0.12264688
593,0.92875,0.20521996170282364,0.05832347,0.825,0.41364365816116333,0.1209006
594,0.915,0.2104511819779873,0.06058907,0.825,0.4194178879261017,0.12310164
595,0.9225,0.20469121634960175,0.057915412,0.825,0.4204743206501007,0.12321987
596,0.915,0.21201679855585098,0.061397858,0.825,0.4212554097175598,0.12278225
597,0.92125,0.21039506793022156,0.06061521,0.825,0.41770240664482117,0.12106842
598,0.9225,0.2102099508047104,0.060370397,0.825,0.4168213903903961,0.12094171
599,0.91875,0.20660550519824028,0.059983492,0.825,0.4200551509857178,0.12193626
600,0.92,0.2087925747036934,0.060664818,0.825,0.421019583940506,0.122524045
601,0.92625,0.20559506118297577,0.05940195,0.825,0.4195460379123688,0.12245646
602,0.9175,0.2092066891491413,0.060656294,0.825,0.4167919158935547,0.12159321
603,0.91875,0.21292691305279732,0.06225751,0.825,0.4169493019580841,0.121081494
604,0.92375,0.2049589902162552,0.05887893,0.825,0.4191243648529053,0.12176732
605,0.9175,0.20577814057469368,0.059655465,0.825,0.42288443446159363,0.12298972
606,0.91875,0.21006612852215767,0.06064466,0.825,0.42218562960624695,0.12301406
607,0.91375,0.2103373073041439,0.061142646,0.825,0.4188256561756134,0.1225932
608,0.92125,0.20551734790205956,0.059176307,0.82,0.41530323028564453,0.121148586
609,0.92625,0.20320896059274673,0.058387455,0.825,0.41693419218063354,0.12177638
610,0.92625,0.20208178833127022,0.0582561,0.825,0.4159127473831177,0.121821955
611,0.91625,0.21466662734746933,0.0625431,0.82,0.4145427346229553,0.12165126
612,0.91625,0.20757217332720757,0.06040476,0.825,0.4116229712963104,0.11938742
613,0.92375,0.20733004435896873,0.059099503,0.825,0.41812869906425476,0.121718295
614,0.92125,0.2044951282441616,0.058643363,0.825,0.41916999220848083,0.12141023
615,0.92,0.2056354135274887,0.05866546,0.825,0.42000025510787964,0.12184331
616,0.9225,0.21548325940966606,0.06242806,0.82,0.42010676860809326,0.12151469
617,0.92125,0.2106209732592106,0.060484353,0.825,0.42010989785194397,0.12250917
618,0.9275,0.1990576982498169,0.05634992,0.82,0.42065855860710144,0.12192773
619,0.92125,0.20488467067480087,0.058961984,0.82,0.42189571261405945,0.12278675
620,0.92,0.20317624509334564,0.05849659,0.82,0.42297637462615967,0.12247773
621,0.92375,0.20994099229574203,0.059936102,0.82,0.42112037539482117,0.12186302
622,0.9125,0.21233072131872177,0.062190995,0.825,0.4200218617916107,0.12149023
623,0.92,0.2084997035562992,0.060413588,0.82,0.4226885139942169,0.12205391
624,0.9175,0.20588774606585503,0.059287384,0.825,0.42691126465797424,0.12313815
625,0.91875,0.2067936509847641,0.060227722,0.82,0.426749050617218,0.123187914
626,0.92,0.21184521913528442,0.061383057,0.825,0.4228319823741913,0.12275542
627,0.92375,0.20415550470352173,0.057735108,0.82,0.42612937092781067,0.122777835
628,0.9225,0.20522229745984077,0.05930173,0.825,0.4275394380092621,0.12315396
629,0.92,0.20333421602845192,0.058052875,0.82,0.42485255002975464,0.121647835
630,0.925,0.20710795372724533,0.059266817,0.825,0.4230934977531433,0.12071958
631,0.91875,0.20192325487732887,0.058782514,0.825,0.42539680004119873,0.12286291
632,0.92875,0.19933515787124634,0.05681801,0.825,0.4252893030643463,0.12218704
633,0.925,0.2038777358829975,0.058559533,0.82,0.42165592312812805,0.12075166
634,0.92375,0.20377809926867485,0.058144763,0.825,0.42576152086257935,0.123153925
635,0.91375,0.21982642635703087,0.064889595,0.82,0.4213648736476898,0.121008135
636,0.925,0.19944245368242264,0.057025284,0.82,0.4214733839035034,0.121126376
637,0.93125,0.19514456391334534,0.055270005,0.825,0.4238934814929962,0.12236613
638,0.92,0.20529885590076447,0.058787316,0.82,0.4222387373447418,0.12157948
639,0.925,0.20685739442706108,0.059481427,0.82,0.4265841245651245,0.1236884
640,0.9275,0.2025742530822754,0.057898656,0.82,0.43159329891204834,0.12423717
641,0.9275,0.20134280249476433,0.057327196,0.82,0.4308030605316162,0.123179846
642,0.92125,0.20239685848355293,0.05897082,0.82,0.42564278841018677,0.12184377
643,0.92,0.20835503935813904,0.060981646,0.82,0.42469868063926697,0.12232739
644,0.9225,0.20112185180187225,0.058016084,0.82,0.4283338189125061,0.12373358
645,0.925,0.20291278511285782,0.057585716,0.82,0.4290597438812256,0.1229452
646,0.9225,0.2032751403748989,0.05857202,0.82,0.4364522695541382,0.12514476
647,0.92,0.2045753262937069,0.058949128,0.825,0.4335922598838806,0.12359029
648,0.9275,0.20184998586773872,0.05778854,0.82,0.4304245114326477,0.12292021
649,0.9175,0.209584828466177,0.06091865,0.82,0.43020039796829224,0.123001374
650,0.915,0.214520625770092,0.06287404,0.82,0.42544636130332947,0.122262314
651,0.91625,0.21122080087661743,0.061316833,0.82,0.4250830113887787,0.12275846
652,0.9225,0.20049842447042465,0.05660304,0.82,0.428954541683197,0.124047115
653,0.91625,0.20597875490784645,0.059526313,0.82,0.43182316422462463,0.12336599
654,0.9125,0.21362202614545822,0.06294784,0.825,0.43032535910606384,0.12205227
655,0.91125,0.2046918235719204,0.05950775,0.82,0.4335719645023346,0.12323816
656,0.9225,0.20281203463673592,0.05841633,0.82,0.43274128437042236,0.12356091
657,0.925,0.20063580572605133,0.057768308,0.82,0.4313521683216095,0.1226211
658,0.91625,0.208929143846035,0.061053686,0.83,0.42875972390174866,0.12094071
659,0.92375,0.1973063126206398,0.056277666,0.82,0.4303736388683319,0.122197
660,0.91875,0.20202818512916565,0.058072135,0.82,0.43212804198265076,0.12351634
661,0.9225,0.20064418017864227,0.05808641,0.82,0.4333818554878235,0.12315488
662,0.92,0.19877566769719124,0.05729587,0.82,0.43014734983444214,0.12298499
663,0.92875,0.19887210428714752,0.057425298,0.82,0.43025633692741394,0.122532025
664,0.92125,0.20521220937371254,0.059415318,0.82,0.43124017119407654,0.12233693
665,0.92375,0.20791976898908615,0.059994407,0.82,0.42965149879455566,0.12255995
666,0.925,0.19756609946489334,0.056597047,0.82,0.4274643361568451,0.12173791
667,0.92625,0.20172063633799553,0.05770259,0.82,0.4258573055267334,0.1215607
668,0.9275,0.20209908485412598,0.057971105,0.82,0.43021225929260254,0.122798294
669,0.9275,0.20285772904753685,0.058041763,0.82,0.43295973539352417,0.1236891
670,0.93,0.19646235927939415,0.05604969,0.82,0.4311327040195465,0.1221113
671,0.925,0.20072778686881065,0.057254683,0.82,0.4328760802745819,0.12392651
672,0.92375,0.20247985795140266,0.058444023,0.82,0.43632808327674866,0.123579174
673,0.9275,0.1952395960688591,0.0554324,0.815,0.4412297308444977,0.124654576
674,0.925,0.19477927684783936,0.055881616,0.82,0.4374719262123108,0.12360499
675,0.9225,0.19504384696483612,0.055751134,0.82,0.4388386607170105,0.123896025
676,0.92125,0.20273452624678612,0.058290806,0.82,0.435604065656662,0.12249361
677,0.92375,0.20456954091787338,0.058748074,0.82,0.4362143576145172,0.12281168
678,0.905,0.21767128258943558,0.064340435,0.82,0.4300568103790283,0.122889794
679,0.91875,0.21003257855772972,0.061341394,0.82,0.4324876070022583,0.12324485
680,0.92125,0.20366017520427704,0.058847595,0.82,0.4307830035686493,0.121619195
681,0.93125,0.19511910900473595,0.055968475,0.82,0.4343806803226471,0.12336036
682,0.92875,0.1989932581782341,0.05613313,0.82,0.43460074067115784,0.12289807
683,0.92875,0.2001676931977272,0.0572718,0.82,0.43684715032577515,0.123200454
684,0.93375,0.19249630346894264,0.054808583,0.82,0.43821215629577637,0.123959176
685,0.9225,0.202107734978199,0.05822008,0.825,0.4345051646232605,0.12191357
